session_id,timestamp,traffic_source,campaign_id,device_type,landing_page_variant,geo_region,returning_visitor,session_duration_sec,scroll_depth_pct,num_clicks,sections_viewed,time_to_first_scroll_sec,form_started,form_field_interactions,converted,appointment_set
s_701125,2026-02-27 03:44:45,google,g_camp_0012,desktop,A,South,1,767.4,97.6,10,6,5.23,1,8,1,0.0
s_036668,2026-02-28 09:35:06,facebook,fb_camp_0007,desktop,A,Midwest,0,7.0,5.7,14,0,0.24,0,0,0,
s_463939,2026-02-11 03:30:12,facebook,fb_camp_0002,mobile,B,Midwest,0,30.5,39.8,0,5,3.09,1,3,0,
s_095904,2026-02-18 11:41:57,google,g_camp_0012,desktop,B,Midwest,0,83.5,66.3,4,8,4.48,0,0,0,
s_472691,2026-03-15 11:17:45,facebook,fb_camp_0001,mobile,B,South,0,21.4,27.3,2,2,9.41,0,0,0,
s_242029,2026-02-25 16:24:49,google,g_camp_0013,desktop,A,Midwest,0,62.1,81.0,8,6,4.82,1,3,0,
s_670541,2026-02-25 17:58:31,facebook,fb_camp_0003,mobile,A,South,0,48.3,50.8,4,1,6.46,0,0,0,
s_848292,2026-02-18 16:55:18,facebook,fb_camp_0002,desktop,B,Midwest,1,39.3,70.5,4,7,1.65,0,0,0,
s_342377,2026-03-03 17:00:42,facebook,fb_camp_0003,mobile,B,South,0,42.3,0.0,0,1,8.66,0,0,0,
s_696851,2026-03-06 05:01:27,google,g_camp_0012,tablet,A,Midwest,0,25.8,44.9,3,5,7.74,0,0,0,
s_394065,2026-02-21 06:10:43,facebook,fb_camp_0003,desktop,B,Midwest,1,96.0,49.4,2,1,4.07,0,0,0,
s_328231,2026-02-15 10:01:54,facebook,fb_camp_0001,desktop,A,Midwest,1,11.7,0.0,0,1,10.11,0,0,0,
s_754118,2026-03-17 23:56:53,google,g_camp_0012,mobile,B,Midwest,1,104.5,,1,2,4.09,0,0,0,
s_473638,2026-03-14 19:08:04,google,g_camp_0011,mobile,B,Northeast,0,27.6,47.1,6,3,1.67,0,0,0,
s_879930,2026-02-15 09:47:05,facebook,fb_camp_0007,desktop,A,Midwest,0,9.5,2.7,61,1,1.2,0,0,0,
s_064439,2026-03-17 17:18:27,facebook,fb_camp_0001,mobile,A,West,0,17.7,44.2,2,0,6.2,0,0,0,
s_803515,2026-02-08 23:10:48,facebook,fb_camp_0003,mobile,A,Midwest,1,7.0,0.6,2,1,5.42,0,0,0,
s_306323,2026-03-11 04:01:57,facebook,fb_camp_0001,mobile,A,Northeast,0,27.7,0.0,1,2,7.91,0,0,0,
s_808357,2026-02-15 02:16:28,facebook,fb_camp_0001,mobile,B,Northeast,0,18.3,35.6,5,4,9.72,1,3,0,
s_336024,2026-02-05 16:42:00,google,g_camp_0012,mobile,B,West,0,13.7,45.7,6,4,3.86,1,4,0,
s_671093,2026-03-03 02:41:26,google,g_camp_0011,mobile,A,Northeast,0,32.9,56.5,0,4,3.26,0,0,0,
s_569587,2026-03-21 04:39:01,facebook,fb_camp_0003,mobile,B,Northeast,0,58.9,32.5,2,4,12.76,0,0,0,
s_090228,2026-02-08 21:51:23,facebook,fb_camp_0002,desktop,B,Midwest,0,39.2,62.3,4,3,2.58,0,0,0,
s_528614,2026-02-26 20:06:48,facebook,fb_camp_0001,desktop,A,West,0,10.6,,1,1,17.77,0,0,0,
s_887405,2026-03-09 00:48:15,google,g_camp_0012,desktop,A,West,1,55.7,51.5,7,4,1.31,1,2,0,
s_868896,2026-03-05 03:47:39,google,g_camp_0011,mobile,B,South,1,16.3,66.9,5,3,1.62,1,1,0,
s_819691,2026-02-13 03:24:17,facebook,fb_camp_0001,mobile,B,South,0,8.1,57.3,0,1,5.17,0,0,0,
s_021890,2026-02-21 13:54:34,google,g_camp_0011,mobile,B,West,0,111.0,73.2,9,3,1.76,0,0,0,
s_175702,2026-02-10 23:31:07,google,g_camp_0011,desktop,A,South,0,27.0,64.4,4,3,3.47,0,0,0,
s_749300,2026-03-04 13:56:59,facebook,fb_camp_0002,desktop,A,Midwest,1,26.8,41.5,3,3,2.69,0,0,0,
s_644391,2026-02-03 15:08:51,facebook,fb_camp_0001,desktop,B,South,1,45.6,21.6,3,4,4.55,0,0,0,
s_452885,2026-02-13 23:50:57,facebook,fb_camp_0001,desktop,A,Midwest,0,39.2,0.0,0,0,2.84,0,0,0,
s_742298,2026-03-10 06:03:24,facebook,fb_camp_0007,mobile,B,Northeast,1,4.6,1.0,58,1,1.61,0,0,0,
s_350776,2026-02-04 18:22:24,facebook,fb_camp_0001,mobile,B,South,0,34.6,43.6,3,1,7.81,0,0,0,
s_445892,2026-03-04 13:32:28,google,g_camp_0013,desktop,B,South,0,57.1,100.0,8,6,0.89,1,2,0,
s_210382,2026-02-07 10:19:47,google,g_camp_0012,desktop,A,Midwest,1,117.6,41.8,7,4,7.99,0,0,0,
s_072268,2026-02-16 03:49:56,facebook,fb_camp_0003,mobile,B,South,0,17.7,30.2,1,5,3.68,0,0,0,
s_275742,2026-02-18 08:21:53,google,g_camp_0013,desktop,B,West,0,114.9,100.0,10,5,1.54,1,10,1,0.0
s_396176,2026-02-27 12:36:26,facebook,fb_camp_0007,mobile,B,South,1,2.6,3.1,44,1,0.82,0,0,0,
s_966330,2026-02-17 10:11:15,google,g_camp_0013,mobile,A,Northeast,1,20.6,15.8,2,1,11.54,0,0,0,
s_513440,2026-03-11 01:49:41,google,g_camp_0013,mobile,B,South,0,39.6,44.8,5,4,1.6,1,10,1,0.0
s_583233,2026-03-21 17:34:42,google,g_camp_0011,mobile,B,West,1,30.7,34.6,4,6,1.64,1,3,0,
s_854636,2026-02-06 11:34:21,facebook,fb_camp_0003,desktop,B,South,0,47.6,30.7,2,1,2.95,0,0,0,
s_652451,2026-03-02 08:19:14,facebook,fb_camp_0001,mobile,B,Northeast,0,7.7,0.0,1,2,17.96,0,0,0,
s_943997,2026-03-09 05:57:46,facebook,fb_camp_0001,desktop,A,Midwest,0,19.0,44.6,4,5,2.64,1,10,1,1.0
s_469730,2026-03-28 15:48:34,google,g_camp_0013,mobile,A,South,0,50.9,52.0,7,7,2.66,0,0,0,
s_798777,2026-03-07 15:33:45,facebook,fb_camp_0003,desktop,B,South,0,7.2,35.6,4,2,13.61,0,0,0,
s_745131,2026-03-15 09:48:50,facebook,fb_camp_0001,mobile,B,South,0,7.0,0.0,2,3,8.56,0,0,0,
s_233681,2026-02-05 07:48:15,google,g_camp_0011,desktop,A,South,0,56.6,100.0,10,9,1.31,1,5,1,0.0
s_538480,2026-02-13 14:05:53,facebook,fb_camp_0003,mobile,B,Northeast,0,8.4,29.5,1,0,15.83,0,0,0,
s_443063,2026-02-20 00:55:29,facebook,fb_camp_0002,mobile,B,South,0,10.2,8.9,1,0,8.19,0,0,0,
s_139329,2026-03-02 15:23:15,google,g_camp_0011,mobile,B,Northeast,1,66.1,44.0,8,3,10.95,1,3,0,
s_411456,2026-03-20 00:39:28,facebook,fb_camp_0003,mobile,A,South,0,20.1,22.2,3,0,10.64,0,0,0,
s_349722,2026-02-13 11:25:27,google,g_camp_0012,desktop,A,South,0,11.5,86.3,3,4,3.57,1,3,0,
s_524552,2026-02-23 06:28:17,facebook,fb_camp_0003,desktop,B,Northeast,0,12.2,21.7,3,2,1.85,1,1,0,
s_227103,2026-02-07 16:19:42,facebook,fb_camp_0002,mobile,B,Midwest,0,57.8,53.4,3,4,4.24,0,0,0,
s_465521,2026-03-16 23:49:37,facebook,fb_camp_0002,mobile,B,South,1,13.4,27.8,4,1,2.66,1,5,0,
s_539882,2026-02-12 15:07:54,facebook,fb_camp_0001,mobile,B,Northeast,0,17.2,8.1,1,0,6.16,0,0,0,
s_154032,2026-03-20 12:25:23,google,g_camp_0011,mobile,B,South,0,12.6,49.1,1,3,9.53,0,0,0,
s_816591,2026-03-20 11:40:16,facebook,fb_camp_0001,mobile,A,South,0,13.2,19.6,0,3,5.52,0,0,0,
s_988249,2026-03-24 01:18:23,facebook,fb_camp_0003,mobile,A,South,0,9.5,2.0,4,1,8.1,0,0,0,
s_322280,2026-03-21 00:20:53,facebook,fb_camp_0001,mobile,B,Midwest,1,8.4,0.0,3,0,14.6,0,0,0,
s_663295,2026-02-13 04:59:39,facebook,fb_camp_0001,mobile,A,West,0,71.0,63.1,7,3,1.63,1,2,0,
s_432411,2026-02-08 09:07:55,facebook,fb_camp_0003,mobile,B,Midwest,0,10.7,5.8,4,0,12.25,0,0,0,
s_535825,2026-03-10 18:44:34,google,g_camp_0012,tablet,A,Midwest,0,23.6,30.2,2,3,12.35,0,0,0,
s_724175,2026-03-08 08:16:19,google,g_camp_0013,desktop,A,Northeast,0,92.8,100.0,4,4,3.57,1,4,0,
s_483583,2026-03-26 16:34:45,google,g_camp_0011,mobile,B,South,1,58.9,58.7,3,4,4.43,1,5,0,
s_374678,2026-03-08 23:48:08,google,g_camp_0012,mobile,B,South,0,35.7,56.6,4,5,4.6,0,0,0,
s_541299,2026-02-24 22:33:09,facebook,fb_camp_0003,mobile,A,West,0,50.7,85.8,4,3,7.89,0,0,0,
s_061236,2026-03-14 15:34:00,facebook,fb_camp_0007,mobile,A,South,1,10.4,0.4,61,0,1.89,0,0,0,
s_435186,2026-03-24 12:39:43,facebook,fb_camp_0002,desktop,A,South,0,59.1,36.5,8,5,9.59,0,0,0,
s_219217,2026-03-24 14:57:48,facebook,fb_camp_0002,desktop,A,Midwest,0,145.6,39.0,4,2,3.42,0,0,0,
s_779726,2026-02-05 12:25:49,facebook,fb_camp_0001,mobile,B,Northeast,0,49.6,26.1,3,2,12.27,0,0,0,
s_085002,2026-02-14 21:04:59,facebook,fb_camp_0007,mobile,A,Midwest,0,5.3,2.7,17,1,0.3,0,0,0,
s_929969,2026-02-16 00:45:48,google,g_camp_0012,mobile,B,West,0,19.8,11.0,0,1,10.62,0,0,0,
s_433069,2026-03-04 00:59:23,facebook,fb_camp_0002,desktop,A,Northeast,0,52.0,,4,1,3.4,0,0,0,
s_090305,2026-02-11 09:34:46,google,g_camp_0012,desktop,A,West,0,34.7,,5,2,3.29,1,2,0,
s_332605,2026-03-23 06:16:51,facebook,fb_camp_0002,mobile,A,Midwest,0,37.9,40.4,2,3,6.97,0,0,0,
s_253994,2026-03-28 22:09:03,facebook,fb_camp_0007,mobile,A,Northeast,1,2.0,4.6,52,0,1.5,0,0,0,
s_019967,2026-02-17 21:25:36,facebook,fb_camp_0007,mobile,B,Northeast,0,6.5,5.8,62,1,0.3,0,0,0,
s_257253,2026-02-24 07:16:11,google,g_camp_0012,mobile,A,South,0,16.3,21.4,4,5,0.91,0,0,0,
s_344765,2026-02-20 10:56:15,google,g_camp_0013,tablet,A,West,0,31.2,0.0,1,2,2.13,0,0,0,
s_008791,2026-03-19 20:13:43,facebook,fb_camp_0002,mobile,B,South,1,34.3,29.8,2,2,2.82,0,0,0,
s_068054,2026-03-16 01:10:19,facebook,fb_camp_0001,mobile,B,Midwest,0,7.3,14.0,1,0,6.95,0,0,0,
s_459636,2026-02-27 06:49:30,google,g_camp_0011,mobile,B,West,0,23.9,30.6,4,2,1.84,0,0,0,
s_994746,2026-02-07 03:24:18,google,g_camp_0013,mobile,A,South,0,42.6,0.0,3,1,12.23,0,0,0,
s_617375,2026-02-03 14:28:34,facebook,fb_camp_0001,mobile,B,West,0,10.9,22.6,4,3,4.82,0,0,0,
s_158166,2026-03-16 19:02:51,facebook,fb_camp_0003,desktop,A,Northeast,0,26.0,26.4,4,0,5.99,0,0,0,
s_711823,2026-03-17 04:23:05,google,g_camp_0012,desktop,B,Midwest,0,138.8,84.1,4,6,1.77,1,6,1,1.0
s_124072,2026-03-11 02:47:10,facebook,fb_camp_0002,mobile,B,South,0,18.4,0.0,0,0,4.38,0,0,0,
s_732210,2026-02-17 17:04:58,google,g_camp_0011,mobile,B,West,0,46.2,84.9,9,6,7.43,1,10,1,0.0
s_214290,2026-02-10 05:22:55,facebook,fb_camp_0002,desktop,A,Midwest,0,15.3,28.5,3,4,2.72,0,0,0,
s_436335,2026-02-05 19:48:55,facebook,fb_camp_0002,desktop,A,Northeast,0,14.7,0.0,2,0,27.11,0,0,0,
s_232464,2026-03-16 01:13:03,facebook,fb_camp_0001,mobile,B,Northeast,0,12.4,11.3,1,1,5.2,0,0,0,
s_411241,2026-02-05 18:31:02,facebook,fb_camp_0001,mobile,B,Midwest,0,2.7,0.0,2,3,6.97,0,0,0,
s_112294,2026-03-16 13:13:44,facebook,fb_camp_0007,mobile,A,Northeast,0,6.3,0.4,29,0,0.47,0,0,0,
s_986714,2026-02-08 12:00:17,google,g_camp_0012,mobile,B,Northeast,0,75.3,94.6,5,4,3.31,0,0,0,
s_006837,2026-02-19 15:10:22,facebook,fb_camp_0003,mobile,B,Northeast,0,77.0,51.9,0,1,5.4,1,2,0,
s_252035,2026-02-18 16:23:42,facebook,fb_camp_0002,mobile,B,West,0,2.2,0.0,0,1,10.92,0,0,0,
s_655526,2026-03-08 06:04:56,facebook,fb_camp_0003,mobile,B,Northeast,0,34.8,15.5,5,3,5.68,0,0,0,
s_159122,2026-03-22 16:09:54,google,g_camp_0013,mobile,B,Midwest,1,124.0,39.5,3,5,4.51,0,0,0,
s_306545,2026-02-09 21:57:25,google,g_camp_0011,desktop,A,South,1,110.5,73.5,10,7,1.61,0,0,0,
s_916156,2026-03-23 02:42:29,facebook,fb_camp_0001,mobile,B,West,0,38.5,92.3,4,4,5.18,0,0,0,
s_509699,2026-03-11 11:03:41,facebook,fb_camp_0007,mobile,B,West,1,6.7,2.7,66,0,0.36,0,0,0,
s_651245,2026-02-21 05:25:04,facebook,fb_camp_0003,tablet,B,Midwest,1,28.5,11.7,1,2,6.74,0,0,0,
s_658627,2026-03-01 02:10:27,google,g_camp_0011,mobile,A,Northeast,0,78.9,100.0,3,4,3.02,1,3,0,
s_336049,2026-03-10 02:39:49,google,g_camp_0011,desktop,B,Midwest,0,22.7,26.5,5,2,8.3,0,0,0,
s_844762,2026-03-14 12:52:25,facebook,fb_camp_0001,mobile,B,South,0,19.7,0.5,1,2,4.96,0,0,0,
s_472076,2026-03-16 14:04:18,facebook,fb_camp_0007,mobile,A,Northeast,0,0.2,2.5,60,1,1.35,0,0,0,
s_078573,2026-03-08 01:47:17,google,g_camp_0012,tablet,A,West,0,63.0,52.4,2,4,2.1,0,0,0,
s_983160,2026-02-20 15:23:23,facebook,fb_camp_0002,mobile,B,Midwest,0,24.3,44.0,1,0,16.31,0,0,0,
s_906479,2026-02-23 23:27:30,facebook,fb_camp_0001,desktop,A,Midwest,0,33.7,72.4,4,3,2.38,0,0,0,
s_520859,2026-02-24 15:35:38,google,g_camp_0012,desktop,A,Northeast,0,109.6,71.2,10,6,1.76,1,9,1,0.0
s_468356,2026-02-26 03:10:21,google,g_camp_0012,desktop,A,West,0,50.2,85.1,8,6,4.77,1,10,1,0.0
s_449606,2026-02-27 00:02:41,facebook,fb_camp_0002,desktop,A,South,0,10.0,59.1,4,2,4.61,0,0,0,
s_820829,2026-03-24 04:43:27,google,g_camp_0011,mobile,B,Northeast,0,43.4,60.2,3,5,,0,0,0,
s_649720,2026-03-06 18:31:26,google,g_camp_0012,desktop,A,South,0,6.1,59.5,6,4,2.97,0,0,0,
s_227344,2026-03-17 16:05:29,facebook,fb_camp_0001,tablet,B,West,0,3.5,0.0,2,0,5.3,0,0,0,
s_267937,2026-02-06 03:24:02,facebook,fb_camp_0002,mobile,A,Midwest,0,5.8,17.0,1,2,13.63,0,0,0,
s_017850,2026-03-15 22:52:16,google,g_camp_0013,mobile,B,Northeast,0,17.3,31.8,3,2,4.17,0,0,0,
s_607183,2026-02-13 18:27:50,google,g_camp_0013,mobile,B,South,1,93.2,55.9,9,6,1.78,0,0,0,
s_679984,2026-02-28 09:30:21,google,g_camp_0013,mobile,B,Northeast,1,108.5,47.5,2,2,5.32,0,0,0,
s_784352,2026-03-27 00:08:38,facebook,fb_camp_0001,mobile,B,West,0,40.5,22.9,5,5,6.6,0,0,0,
s_641595,2026-02-25 04:58:18,facebook,fb_camp_0002,mobile,A,South,0,17.0,14.2,2,3,3.04,0,0,0,
s_787401,2026-02-24 20:02:02,google,g_camp_0012,desktop,A,South,0,342.0,92.1,10,7,1.5,1,9,1,1.0
s_463474,2026-03-19 11:59:41,facebook,fb_camp_0003,tablet,A,Northeast,0,27.2,51.2,7,5,4.42,1,2,0,
s_632121,2026-02-22 22:33:44,google,g_camp_0013,desktop,B,Midwest,0,7.8,48.6,0,3,8.28,0,0,0,
s_062638,2026-03-04 05:06:25,facebook,fb_camp_0007,mobile,B,South,0,7.8,4.8,31,1,0.62,0,0,0,
s_657555,2026-02-24 01:36:46,google,g_camp_0011,mobile,B,South,0,62.9,20.0,2,3,3.0,0,0,0,
s_053906,2026-03-18 14:22:28,facebook,fb_camp_0002,mobile,B,Midwest,0,33.6,74.4,2,1,7.67,0,0,0,
s_912104,2026-02-07 00:01:17,google,g_camp_0011,mobile,B,Northeast,0,10.7,53.5,2,2,5.59,1,7,1,0.0
s_703505,2026-02-27 14:37:48,facebook,fb_camp_0001,mobile,A,West,0,66.6,16.1,2,1,5.89,0,0,0,
s_870083,2026-03-12 14:47:28,facebook,fb_camp_0007,mobile,A,Midwest,0,3.5,1.0,72,1,0.41,0,0,0,
s_843260,2026-02-02 13:59:43,facebook,fb_camp_0001,mobile,B,South,0,30.7,67.5,8,4,2.18,1,5,1,0.0
s_271388,2026-03-14 00:39:12,facebook,fb_camp_0003,desktop,B,Northeast,0,89.5,69.4,7,6,3.03,1,2,0,
s_657845,2026-03-26 10:27:30,facebook,fb_camp_0007,desktop,B,Midwest,0,2.3,3.2,18,1,1.17,0,0,0,
s_368070,2026-02-02 02:30:11,facebook,fb_camp_0002,mobile,B,West,0,9.2,15.6,1,1,16.34,0,0,0,
s_334037,2026-02-03 19:34:34,google,g_camp_0012,tablet,A,Midwest,0,117.5,62.8,4,4,5.77,1,3,0,
s_281512,2026-02-14 16:27:12,google,g_camp_0011,mobile,A,South,0,37.4,48.7,3,2,10.44,0,0,0,
s_930641,2026-03-16 12:58:13,facebook,fb_camp_0003,mobile,B,Northeast,0,126.3,42.9,3,2,7.74,0,0,0,
s_828779,2026-02-12 18:26:37,facebook,fb_camp_0001,desktop,B,South,0,97.9,94.2,7,6,2.98,1,4,0,
s_956402,2026-03-20 11:48:05,google,g_camp_0013,mobile,B,West,0,62.9,73.2,8,4,5.0,1,2,0,
s_646998,2026-03-15 10:29:32,google,g_camp_0012,desktop,A,South,0,50.7,64.6,8,7,6.78,0,0,0,
s_760766,2026-03-23 03:52:53,google,g_camp_0011,mobile,B,Northeast,0,46.0,14.2,3,1,6.4,0,0,0,
s_123149,2026-03-28 23:17:47,google,g_camp_0012,mobile,B,West,0,33.9,11.3,2,1,4.34,0,0,0,
s_042806,2026-02-02 12:53:04,facebook,fb_camp_0003,mobile,B,South,0,20.7,0.0,2,0,14.2,0,0,0,
s_012258,2026-02-06 09:57:33,facebook,fb_camp_0001,mobile,B,South,0,30.7,61.0,3,2,2.3,0,0,0,
s_735944,2026-02-06 11:05:41,facebook,fb_camp_0007,desktop,B,South,0,8.5,4.1,21,1,1.54,0,0,0,
s_500331,2026-02-26 02:10:17,google,g_camp_0013,tablet,B,South,0,29.3,46.3,3,3,5.95,0,0,0,
s_378636,2026-03-26 18:26:35,facebook,fb_camp_0001,mobile,A,South,1,7.0,0.0,2,2,6.6,0,0,0,
s_183152,2026-02-06 15:17:34,facebook,fb_camp_0002,tablet,A,Northeast,0,29.7,43.7,0,3,4.03,0,0,0,
s_971163,2026-02-08 09:14:22,google,g_camp_0012,desktop,A,West,0,70.7,66.7,5,5,2.5,0,0,0,
s_977221,2026-03-16 07:04:51,facebook,fb_camp_0001,desktop,B,West,1,16.2,32.6,2,2,3.23,0,0,0,
s_469960,2026-02-10 09:39:42,facebook,fb_camp_0002,mobile,B,Northeast,1,47.5,10.7,2,0,10.49,0,0,0,
s_780979,2026-02-18 03:04:32,google,g_camp_0012,mobile,B,Northeast,0,10.5,0.0,5,5,2.43,0,0,0,
s_047464,2026-02-10 08:14:52,google,g_camp_0011,mobile,B,Northeast,0,85.4,65.0,6,5,2.5,0,0,0,
s_593319,2026-03-14 03:03:54,facebook,fb_camp_0003,mobile,A,Midwest,0,27.0,24.9,1,2,8.42,0,0,0,
s_508965,2026-02-06 04:37:29,google,g_camp_0011,mobile,A,South,0,196.9,93.4,6,4,4.08,0,0,0,
s_417684,2026-02-24 06:28:11,google,g_camp_0012,mobile,B,South,0,44.5,63.5,4,3,3.86,1,4,0,
s_112751,2026-03-22 14:56:12,google,g_camp_0012,mobile,B,South,0,55.6,56.9,7,1,14.9,0,0,0,
s_746818,2026-02-10 18:34:50,facebook,fb_camp_0002,desktop,B,Midwest,0,38.3,94.8,9,5,1.17,1,3,0,
s_267555,2026-02-20 15:39:55,facebook,fb_camp_0001,mobile,A,South,0,55.2,41.4,4,3,3.32,0,0,0,
s_767664,2026-03-19 11:42:00,google,g_camp_0013,mobile,B,South,0,23.4,6.3,0,6,8.38,0,0,0,
s_324633,2026-03-24 20:09:43,facebook,fb_camp_0002,mobile,A,West,0,19.7,20.5,1,3,6.15,0,0,0,
s_232051,2026-02-17 04:00:20,facebook,fb_camp_0001,mobile,B,West,0,24.1,23.5,4,4,2.31,0,0,0,
s_676732,2026-03-26 12:58:04,facebook,fb_camp_0001,desktop,B,South,0,80.9,67.2,4,2,5.48,0,0,0,
s_086564,2026-02-13 03:23:03,google,g_camp_0011,desktop,A,Midwest,0,31.9,95.0,3,6,2.24,1,5,0,
s_689181,2026-03-20 09:11:42,google,g_camp_0012,mobile,B,West,0,35.9,68.8,4,5,4.23,1,12,1,0.0
s_907856,2026-02-03 11:30:28,facebook,fb_camp_0001,desktop,A,Northeast,0,14.8,35.2,5,5,2.13,0,0,0,
s_083388,2026-03-01 14:09:11,facebook,fb_camp_0003,desktop,A,South,0,21.2,48.2,4,5,4.42,0,0,0,
s_120325,2026-03-06 07:25:01,facebook,fb_camp_0002,mobile,B,West,0,30.9,41.4,2,0,9.22,0,0,0,
s_621947,2026-02-05 18:57:30,facebook,fb_camp_0001,desktop,A,West,1,28.1,45.0,5,4,3.61,0,0,0,
s_500417,2026-02-18 13:43:18,google,g_camp_0012,desktop,B,West,1,100.3,96.3,4,4,4.18,1,9,1,1.0
s_295257,2026-03-05 00:52:59,facebook,fb_camp_0003,desktop,A,South,1,26.4,37.6,6,3,2.24,0,0,0,
s_893497,2026-02-18 18:05:19,facebook,fb_camp_0001,mobile,B,Midwest,0,17.0,28.7,1,2,7.52,0,0,0,
s_838946,2026-03-04 12:04:38,google,g_camp_0013,desktop,B,Northeast,0,14.2,34.0,4,5,12.7,0,0,0,
s_866634,2026-02-06 13:49:22,google,g_camp_0012,mobile,B,South,0,53.4,33.6,0,3,2.84,0,0,0,
s_303247,2026-02-06 09:34:37,facebook,fb_camp_0007,desktop,B,Midwest,0,7.5,4.3,49,0,0.28,0,0,0,
s_910363,2026-03-10 11:45:06,google,g_camp_0012,mobile,B,Northeast,0,14.8,62.8,2,3,5.07,0,0,0,
s_790853,2026-02-24 00:08:09,google,g_camp_0011,tablet,A,West,0,142.0,50.0,5,4,7.2,0,0,0,
s_803970,2026-03-12 16:22:33,facebook,fb_camp_0001,mobile,B,South,0,14.7,27.2,2,1,4.24,0,0,0,
s_406241,2026-03-27 23:50:16,facebook,fb_camp_0001,mobile,B,West,0,7.3,53.0,1,0,2.82,0,0,0,
s_819445,2026-03-06 17:53:39,google,g_camp_0011,mobile,A,South,1,50.1,56.7,4,4,1.26,0,0,0,
s_571267,2026-02-11 17:08:12,facebook,fb_camp_0002,desktop,A,Midwest,0,35.9,15.3,0,3,11.17,0,0,0,
s_009085,2026-03-12 23:58:29,facebook,fb_camp_0002,tablet,A,South,0,57.4,0.0,1,2,4.71,0,0,0,
s_971003,2026-02-15 10:51:56,google,g_camp_0013,desktop,A,West,0,17.7,36.0,3,6,4.71,1,1,0,
s_386677,2026-03-02 00:08:58,facebook,fb_camp_0003,mobile,B,Midwest,1,64.2,57.3,2,3,3.55,0,0,0,
s_144791,2026-02-24 15:22:35,facebook,fb_camp_0003,mobile,B,South,0,12.4,6.1,1,2,9.86,0,0,0,
s_697484,2026-03-03 19:00:33,google,g_camp_0011,mobile,B,Northeast,0,28.3,11.0,3,3,5.4,0,0,0,
s_915146,2026-03-26 17:00:20,facebook,fb_camp_0002,mobile,B,South,0,107.1,14.7,9,5,3.6,0,0,0,
s_572857,2026-03-11 17:21:35,facebook,fb_camp_0002,mobile,B,South,0,7.7,16.6,1,1,4.89,0,0,0,
s_631995,2026-02-08 07:57:54,google,g_camp_0011,desktop,A,Northeast,0,109.1,55.3,5,5,2.72,0,0,0,
s_047878,2026-03-05 15:39:40,facebook,fb_camp_0001,mobile,B,West,0,88.6,39.5,5,4,5.36,1,2,0,
s_850589,2026-02-03 17:34:17,facebook,fb_camp_0001,desktop,B,South,0,42.5,17.5,1,2,2.24,0,0,0,
s_307307,2026-02-23 03:58:25,google,g_camp_0012,mobile,A,South,0,23.0,34.0,2,5,5.09,0,0,0,
s_221007,2026-02-11 13:23:07,facebook,fb_camp_0002,desktop,A,Northeast,0,20.7,22.8,4,2,2.76,0,0,0,
s_083670,2026-02-12 06:32:11,facebook,fb_camp_0001,tablet,A,Midwest,0,10.7,1.5,2,3,9.14,0,0,0,
s_238199,2026-02-20 01:13:50,google,g_camp_0013,desktop,A,South,0,56.9,45.2,9,3,3.45,1,7,1,0.0
s_329222,2026-03-20 17:23:13,facebook,fb_camp_0002,mobile,B,Midwest,0,18.5,16.2,1,1,4.22,0,0,0,
s_114941,2026-03-12 01:06:47,facebook,fb_camp_0001,mobile,B,Northeast,0,5.9,0.0,0,0,9.77,0,0,0,
s_185009,2026-02-27 20:04:13,facebook,fb_camp_0001,mobile,B,West,0,44.5,64.0,6,4,4.85,1,5,0,
s_213006,2026-02-12 06:20:03,google,g_camp_0011,desktop,A,South,0,310.4,90.7,10,6,1.21,1,5,0,
s_883272,2026-03-05 21:06:58,facebook,fb_camp_0003,mobile,B,West,0,8.1,38.2,3,3,8.57,0,0,0,
s_781288,2026-02-14 15:25:58,google,g_camp_0011,mobile,B,South,1,124.4,95.3,3,5,2.03,1,3,0,
s_315752,2026-03-17 02:10:51,facebook,fb_camp_0002,mobile,B,West,1,15.0,20.6,1,3,9.17,0,0,0,
s_232426,2026-03-02 07:22:17,facebook,fb_camp_0002,tablet,A,Northeast,0,18.0,9.9,0,0,5.06,0,0,0,
s_863147,2026-03-28 17:28:00,facebook,fb_camp_0001,desktop,A,South,0,13.7,51.7,5,4,2.31,0,0,0,
s_998145,2026-03-17 00:19:41,facebook,fb_camp_0003,desktop,A,Midwest,1,40.2,4.5,1,1,6.97,0,0,0,
s_003718,2026-02-28 04:53:09,google,g_camp_0013,desktop,A,Midwest,0,51.8,80.1,5,1,6.92,0,0,0,
s_510270,2026-02-07 19:03:26,facebook,fb_camp_0001,mobile,B,South,0,14.0,8.2,2,4,3.95,0,0,0,
s_010686,2026-03-11 04:03:36,google,g_camp_0013,mobile,B,South,0,13.0,37.5,3,2,4.68,0,0,0,
s_955682,2026-03-15 02:54:48,google,g_camp_0012,mobile,B,West,0,36.3,41.9,1,6,5.2,0,0,0,
s_120881,2026-02-21 12:31:21,google,g_camp_0011,mobile,B,Northeast,0,35.5,83.2,8,5,2.82,0,0,0,
s_238916,2026-02-23 05:15:53,google,g_camp_0012,tablet,B,South,1,117.0,88.9,10,6,3.16,1,6,1,0.0
s_332384,2026-02-06 00:41:49,facebook,fb_camp_0002,mobile,B,Midwest,0,12.0,0.0,1,2,9.52,0,0,0,
